time,open,high,low,close,tick_volume,spread,real_volume
2024-12-26 15:00:00+00:00,43054.07,43054.07,43053.57,43053.57,244242,120,0
2024-12-26 15:30:00+00:00,43054.07,43054.07,42998.57,43044.07,100957,120,0
2024-12-26 16:00:00+00:00,43043.07,43059.07,43018.82,43047.82,5542,120,0
2024-12-26 16:30:00+00:00,43048.32,43098.82,43047.82,43095.07,218080,70,0
2024-12-26 17:00:00+00:00,43095.82,43095.82,43095.07,43095.82,241449,70,0
2024-12-26 17:30:00+00:00,43095.07,43107.32,43095.07,43106.32,238498,70,0
2024-12-26 18:00:00+00:00,43107.32,43107.32,43106.32,43106.32,242482,70,0
2024-12-26 18:30:00+00:00,43107.32,43276.57,43106.32,43276.07,229379,70,0
2024-12-26 19:00:00+00:00,43276.57,43276.57,43276.07,43276.07,245676,70,0
2024-12-26 19:30:00+00:00,43276.57,43276.57,43241.32,43253.32,233949,70,0
2024-12-26 20:00:00+00:00,43253.07,43253.32,43253.07,43253.07,243337,70,0
2024-12-26 20:30:00+00:00,43253.32,43253.32,43203.32,43203.82,231639,70,0
2024-12-26 21:00:00+00:00,43203.32,43203.82,43203.32,43203.82,246206,70,0
2024-12-26 21:30:00+00:00,43203.32,43239.32,43203.32,43238.32,241661,70,0
2024-12-26 22:00:00+00:00,43239.32,43239.32,43238.32,43238.32,246372,70,0
2024-12-26 22:30:00+00:00,43239.32,43262.07,43238.32,43255.07,243174,70,0
2024-12-26 23:00:00+00:00,43255.32,43255.32,43255.07,43255.32,248207,70,0
2024-12-26 23:30:00+00:00,43255.07,43255.32,43231.47,43241.47,104423,70,0
2024-12-27 01:00:00+00:00,43230.94,43260.69,43230.94,43260.44,116,140,0
2024-12-27 01:30:00+00:00,43258.69,43274.19,43247.94,43272.94,117,140,0
2024-12-27 02:00:00+00:00,43267.94,43270.19,43254.19,43256.44,123985,140,0
2024-12-27 02:30:00+00:00,43256.19,43256.44,43210.19,43219.44,103299,140,0
2024-12-27 03:00:00+00:00,43219.19,43219.19,43199.19,43210.44,35362,140,0
2024-12-27 03:30:00+00:00,43210.19,43224.44,43205.44,43220.69,101940,140,0
2024-12-27 04:00:00+00:00,43215.94,43224.44,43209.94,43219.19,129,140,0
2024-12-27 04:30:00+00:00,43217.69,43219.94,43198.94,43199.69,112,140,0
2024-12-27 05:00:00+00:00,43200.19,43202.94,43197.94,43198.19,186943,140,0
2024-12-27 05:30:00+00:00,43198.44,43208.19,43189.19,43204.19,103293,140,0
2024-12-27 06:00:00+00:00,43205.44,43209.19,43205.19,43208.94,230978,140,0
2024-12-27 06:30:00+00:00,43209.19,43211.94,43195.94,43200.19,103385,140,0
2024-12-27 07:00:00+00:00,43201.19,43217.19,43198.19,43215.94,88588,140,0
2024-12-27 07:30:00+00:00,43216.19,43216.19,43202.44,43203.44,240233,140,0
2024-12-27 08:00:00+00:00,43203.69,43203.69,43203.44,43203.44,246602,140,0
2024-12-27 08:30:00+00:00,43203.69,43203.69,43177.19,43177.44,183237,140,0
2024-12-27 09:00:00+00:00,43177.19,43177.44,43177.19,43177.44,244028,140,0
2024-12-27 09:30:00+00:00,43177.19,43177.44,43155.04,43160.79,100896,120,0
2024-12-27 10:00:00+00:00,43152.29,43164.79,43125.79,43127.79,384387,120,0
2024-12-27 10:30:00+00:00,43126.54,43134.29,43120.79,43131.29,234295,120,0
2024-12-27 11:00:00+00:00,43130.54,43131.29,43130.54,43130.54,243643,120,0
2024-12-27 11:30:00+00:00,43131.29,43151.29,43130.54,43137.29,162021,120,0
2024-12-27 12:00:00+00:00,43136.29,43137.29,43136.29,43136.29,242175,120,0
2024-12-27 12:30:00+00:00,43137.29,43140.04,43120.79,43136.29,101849,120,0
2024-12-27 13:00:00+00:00,43138.29,43138.29,43125.29,43126.04,233740,120,0
2024-12-27 13:30:00+00:00,43126.29,43131.54,43125.54,43131.29,234653,120,0
2024-12-27 14:00:00+00:00,43131.54,43131.54,43131.29,43131.54,243533,120,0
2024-12-27 14:30:00+00:00,43131.29,43137.54,43110.04,43135.54,101986,120,0
2024-12-27 15:00:00+00:00,43136.29,43136.29,43096.29,43096.29,46128,120,0
2024-12-27 15:30:00+00:00,43096.54,43104.04,43077.29,43077.29,100209,120,0
2024-12-27 16:00:00+00:00,43071.79,43081.29,43053.29,43053.29,203065,120,0
2024-12-27 16:30:00+00:00,43053.79,43085.04,43053.29,43084.54,232459,70,0
2024-12-27 17:00:00+00:00,43085.04,43085.04,43084.54,43084.54,237936,70,0
2024-12-27 17:30:00+00:00,43085.04,43085.04,42834.29,42877.54,189607,70,0
2024-12-27 18:00:00+00:00,42877.79,42877.79,42877.54,42877.79,239815,70,0
2024-12-27 18:30:00+00:00,42877.54,42877.79,42810.54,42811.54,222562,70,0
